baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,product,gene,EC_number
3862.99566700767,0.2846498390021185,0.10601174379327037,7.197147914886585,0.007301953842713968,0.020659865591205966,NC_007677.1_WP_011405023.1,S8 family serine peptidase,NA,NA
1443.3315302670364,0.18496665403678283,0.07182592577409307,6.628154151774623,0.010037923103980785,0.026505832537913675,NC_007677.1_WP_011403365.1,glucose-1-phosphate thymidylyltransferase RfbA,rfbA,2.7.7.24
1181.032878469383,2.261043259921169,0.17754384144357302,148.978794763241,2.8985167825793683e-34,6.144855579068261e-32,NC_007677.1_WP_011405161.1,FAD-dependent oxidoreductase,NA,NA
255.7282129227855,-0.5613439867556693,0.23962364096292577,5.448493048131553,0.01958521370506718,0.04548428347154882,NC_007677.1_WP_013061926.1,LapA family protein,NA,NA
839.644867185064,-1.2435545970759803,0.4251029812551201,8.311003766496896,0.003940560778713351,0.01237627977907008,NC_007677.1_WP_103015683.1,hypothetical protein,NA,NA
1100.4396839904618,0.20551920141010377,0.08032642291249281,6.5383458094131015,0.010557347209888423,0.02770486871701931,NC_007677.1_WP_011404730.1,DUF4139 domain-containing protein,NA,NA
1140.0862323305942,-0.32786638382723976,0.13358281887867463,6.013485207710033,0.014196959904176827,0.03496811368929197,NC_007677.1_WP_011404467.1,type 1 glutamine amidotransferase,NA,NA
1079.6292482148335,-0.40698633639417803,0.11387155060698055,12.737254560379853,3.58443472275565e-4,0.0016442971031126385,NC_007677.1_WP_164923571.1,ATP-binding protein,NA,NA
581.7260210916239,0.44085947024997807,0.1184742368881635,13.816488254905494,2.015596086827329e-4,0.0010191293331692527,NC_007677.1_WP_162713325.1,hypothetical protein,NA,NA
2156.7495367998395,-0.6747565524240943,0.1296216043732824,26.877031177176377,2.1682042203338858e-7,2.583506625306298e-6,NC_007677.1_WP_011405395.1,phasin family protein,NA,NA
1105.9693683025343,0.3567114274922502,0.1320607738904381,7.279917844992781,0.006972972502947298,0.019842552625836608,NC_007677.1_WP_103017237.1,SDR family oxidoreductase,NA,NA
6032.111039864154,-0.8833219046722599,0.33256276733090767,6.947880810300433,0.008391858535462045,0.022976970602630396,NC_007677.1_WP_011405338.1,flagellar filament capping protein FliD,fliD,NA
1297.2925202137878,0.888726446074649,0.19404417211537414,20.674900020346342,5.442478008272322e-6,4.377581227249932e-5,NC_007677.1_WP_237701714.1,hypothetical protein,NA,NA
1536.2564864722785,-0.25008597024886897,0.08254129742469708,9.165562253447291,0.002466118552413373,0.008317545299503286,NC_007677.1_WP_011405497.1,6-carboxytetrahydropterin synthase,NA,NA
2406.5692554489137,1.702285602202804,0.11599056032552586,204.91700546805168,1.7656092145305576e-46,7.486183069609565e-44,NC_007677.1_WP_011404498.1,deoxyribodipyrimidine photo-lyase,NA,4.1.99.3
2029.0609549128187,-0.2616974560232408,0.10967319024086339,5.6859176403123115,0.017101593741007094,0.040801873169862585,NC_007677.1_WP_011404563.1,hypothetical protein,NA,NA
2738.262956406801,-0.36571350670980735,0.12655192896709583,8.329689148921915,0.003900233111385744,0.012275601139547072,NC_007677.1_WP_011404428.1,penicillin acylase family protein,NA,NA
1276.8051324305054,0.3815886581037941,0.07722915507389873,24.367420016037926,7.960363114108439e-7,8.063603318318719e-6,NC_007677.1_WP_011403141.1,glycoside hydrolase family 13 protein,NA,NA
998.4952386858799,-0.8277590309290064,0.2506277927833478,10.76854686199502,0.001032395320991971,0.004000194925201267,NC_007677.1_WP_193345374.1,methyl-accepting chemotaxis protein,NA,NA
237.4874830667867,0.38853282011064044,0.1231293752539295,9.936974321775324,0.0016199159506163614,0.00587764124869115,NC_007677.1_WP_112902755.1,HAD hydrolase-like protein,NA,NA
1493.7152488870806,1.1610189106546662,0.1235100202050282,86.34097768065988,1.51437854834057e-20,1.605241261241004e-18,NC_007677.1_WP_011403933.1,DASH family cryptochrome,NA,NA
767.3152347216368,0.21901185540943757,0.08486353482802167,6.651229943665697,0.009908740153183257,0.026211355414124695,NC_007677.1_WP_237701972.1,energy transducer TonB,NA,NA
941.5828768969718,-0.4651133818643333,0.08612705042064435,29.094657562391205,6.892679417954352e-8,9.298851142040234e-7,NC_007677.1_WP_011404004.1,glutamate 5-kinase,proB,2.7.2.11
1847.1465357710276,-0.3470802768825052,0.1480560412973102,5.483037815960472,0.01920186069116815,0.044839592864978024,NC_007677.1_WP_158442697.1,hypothetical protein,NA,NA
829.2545714562084,0.327055288063576,0.11082870141139507,8.699423383646405,0.003183107263877498,0.010336392077886667,NC_007677.1_WP_011403273.1,YqgE/AlgH family protein,NA,NA
2542.090526450157,-0.24103470233043364,0.07001311676621966,11.842296099777485,5.790038762865918e-4,0.002490555804084934,NC_007677.1_WP_118829317.1,adenine deaminase,ade,3.5.4.2
1324.4821522259635,-0.4004174840359186,0.08740136116506796,20.92459541357067,4.777212784459606e-6,3.916786614440915e-5,NC_007677.1_WP_011404240.1,HAD-IIA family hydrolase,NA,NA
1347.2753852578994,-0.7506747924905516,0.23330354517760635,10.24329692779591,0.0013718217946635683,0.005134384724541577,NC_007677.1_WP_237702020.1,"ATPase, T2SS/T4P/T4SS family",NA,NA
768.3208942845621,-0.8196741971254196,0.24346273044740321,11.194619417038751,8.203486163408474e-4,0.0033171589826970506,NC_007677.1_WP_112904838.1,OmpA family protein,NA,NA
1275.6118693687272,-0.5119882103987093,0.14006152040137568,13.297227751842428,2.6579883604847126e-4,0.0012785914836172816,NC_007677.1_WP_011402930.1,PAS domain S-box protein,NA,NA
1273.2135306106916,0.5325874880660987,0.09084933190283036,34.236737306694806,4.87989816073732e-9,9.166796038650865e-8,NC_007677.1_WP_148278427.1,isopentenyl-diphosphate Delta-isomerase,idi,5.3.3.2
768.8380256985153,0.37302991646554035,0.1056250345238865,12.461584001858938,4.1540752032123067e-4,0.001856821566737067,NC_007677.1_WP_013062301.1,hypothetical protein,NA,NA
225.12451391635696,-1.4988067314051987,0.42309379603501485,12.049213889229065,5.181422539073734e-4,0.002254906465684874,NC_007677.1_WP_237701760.1,hypothetical protein,NA,NA
2530.184197713255,0.23924166955270462,0.07552448257286586,10.031164320949756,0.0015391371612495897,0.005646673788119632,NC_007677.1_WP_112902917.1,hypothetical protein,NA,NA
1919.0652091966929,0.332088304624261,0.09189513919845957,13.036642269972958,3.0545525037805075e-4,0.0014359359815436365,NC_007677.1_WP_011403684.1,Mur ligase family protein,NA,NA
967.7551669464477,-0.27974525200877937,0.08757365361079572,10.194874413992125,0.0014083155122592516,0.005224850550481823,NC_007677.1_WP_112902889.1,DUF4112 domain-containing protein,NA,NA
1687.1970348265036,0.4191922232798317,0.09171642136872456,20.84223889441151,4.987089704802383e-6,4.044175476462697e-5,NC_007677.1_WP_011404152.1,calcium/sodium antiporter,NA,NA
3165.382447458755,0.5718665294505437,0.07959577242309465,51.34138222034346,7.762200333803938e-13,3.1559192590041215e-11,NC_007677.1_WP_011404735.1,hypothetical protein,NA,NA
3684.000797391784,-0.36848771223968163,0.11367721921045225,10.479880726308693,0.0012068154716530066,0.004586207835936137,NC_007677.1_WP_013061555.1,ATP-dependent Clp protease adaptor ClpS,NA,NA
1166.3751094086883,0.45349890361844747,0.10915014417835162,17.21675393393417,3.3348237899325266e-5,2.19462461386247e-4,NC_007677.1_WP_011405048.1,LytTR family DNA-binding domain-containing protein,NA,NA
868.092407584836,2.6742540868643485,0.16497010872737217,236.3728134904423,2.4300696654515352e-53,1.4424893534120315e-50,NC_007677.1_WP_118828882.1,ATP-binding cassette domain-containing protein,NA,NA
1632.5253897229677,0.26248774149977105,0.08796810598970808,8.89227676456619,0.002863794074267839,0.009486317871012217,NC_007677.1_WP_011404913.1,ADP-ribosylglycohydrolase family protein,NA,NA
100.82731012830443,0.845424100261454,0.23830755360346276,12.522029164227718,4.0218186661242266e-4,0.0018113441276262072,NC_007678.1_WP_011405587.1,hypothetical protein,NA,NA
3210.943129783829,-0.4653075626460925,0.07818655540426692,35.28544271852539,2.8475252599242215e-9,5.710442548280466e-8,NC_007677.1_WP_237701700.1,TerB family tellurite resistance protein,NA,NA
1617.2194111090857,-0.4459997338907131,0.12767132265342238,12.151068701626258,4.905974457942206e-4,0.0021508023916059775,NC_007677.1_WP_011403826.1,HIT domain-containing protein,NA,NA
1986.468937038908,0.4941238398721285,0.08741171661858564,31.847463888904713,1.6676727683896278e-8,2.7498070981002303e-7,NC_007677.1_WP_237702017.1,BamA/TamA family outer membrane protein,NA,NA
926.8577312098616,-0.39516205850531116,0.09866390011242625,16.007113265207124,6.310494030179698e-5,3.745909256314669e-4,NC_007677.1_WP_011405187.1,ATP-binding cassette domain-containing protein,NA,NA
1405.297628888214,-0.7007044306340551,0.3010552092971922,5.366104321265027,0.02053178406988537,0.0473636412000335,NC_007677.1_WP_013062776.1,kinesin K39,NA,NA
1412.750579362397,0.4201718651564736,0.13494645550370474,9.662990244891546,0.001880173341181217,0.006675065163428052,NC_007677.1_WP_011405142.1,anhydro-N-acetylmuramic acid kinase,NA,2.7.1.170
1960.64886228732,-0.4756047678854824,0.12570663862602952,14.250556585287342,1.600134800683152e-4,8.390812877080557e-4,NC_007677.1_WP_237701750.1,STAS/SEC14 domain-containing protein,NA,NA
1357.1517608083223,-0.6788541861557547,0.2395966875390141,7.953088199378328,0.004800539164360015,0.014613333579303101,NC_007677.1_WP_013061703.1,30S ribosomal protein S21,rpsU,NA
1772.923703899016,-0.5494157522541436,0.11425155144745103,23.00163051910181,1.6186405706430378e-6,1.4827546955767088e-5,NC_007677.1_WP_011403584.1,NifU family protein,NA,NA
1340.181437922798,-0.35468892225301807,0.12051156479172286,8.644730073049402,0.003280087308690223,0.01057035736394417,NC_007677.1_WP_011404798.1,ABC transporter permease,NA,NA
1716.2548523834878,-0.826628716450209,0.15905909654181363,26.65500166140629,2.4322035826379947e-7,2.8144819361069786e-6,NC_007677.1_WP_162892275.1,hypothetical protein,NA,NA
1243.1152792073647,0.4470551779845239,0.08646427043576999,26.65114103441823,2.4370682533001804e-7,2.8144819361069786e-6,NC_007677.1_WP_237701726.1,carboxypeptidase-like regulatory domain-containing protein,NA,NA
2590.5463682308605,-0.737297804687725,0.12110251024007788,36.70504543591554,1.3742330829782288e-9,2.977170649838966e-8,NC_007677.1_WP_112903949.1,type III polyketide synthase,NA,NA
735.9831921706897,0.2663307002363545,0.10739735982443716,6.142757181227324,0.013195141209963398,0.03296427054863737,NC_007677.1_SRU_RS15535,NA,NA,NA
1339.9204635486583,1.1407635474125362,0.16780520605910584,45.16463393011526,1.8114701224429816e-11,6.109594685694055e-10,NC_007677.1_SRU_RS15645,NA,NA,NA
1420.913007103656,0.5302372759184316,0.1306805778333788,16.382921340972445,5.174941991965095e-5,3.1799643544828986e-4,NC_007677.1_WP_011404676.1,MBL fold metallo-hydrolase,NA,NA
870.4166694819605,0.5564847247325101,0.11497760774641987,23.3476740688468,1.3520690528875996e-6,1.2812257972551827e-5,NC_007677.1_WP_011404487.1,RluA family pseudouridine synthase,NA,NA
2587.752126233788,1.9126162320382993,0.11492239905214001,260.38246378213546,1.4162776503373449e-58,1.4011706887337466e-55,NC_007677.1_WP_013061007.1,efflux transporter outer membrane subunit,NA,NA
1423.2334399501144,0.2193371847172094,0.0896233603286044,5.985657171939067,0.014422668004564524,0.03534804181465525,NC_007677.1_WP_237701814.1,M1 family aminopeptidase,NA,NA
170.83974953234366,0.4502210308506853,0.17402113868631436,6.691660258954727,0.009686495434806252,0.025779707748000726,NC_007677.1_WP_118828853.1,ABC transporter permease,NA,NA
1543.5612207676588,-0.7922909146409893,0.3307516319103406,5.668508812643665,0.017272132375910878,0.041043786142276606,NC_007677.1_WP_011405332.1,flagellar basal body rod protein FlgC,flgC,NA
418.4572061418638,-0.22646052452032436,0.09743359248067027,5.397884839375507,0.02016117087508952,0.04663940386380803,NC_007677.1_WP_231847094.1,NUDIX pyrophosphatase,NA,NA
211.57192320803065,0.44813836359896786,0.14547324648251392,9.50233320636869,0.0020521078811555258,0.007123574492712983,NC_007677.1_WP_162890611.1,ATP-binding cassette domain-containing protein,NA,NA
876.9533241896379,0.47517050882634115,0.09335568467594842,25.816467783199755,3.7547125170854825e-7,4.158204011458848e-6,NC_007677.1_WP_237701915.1,carboxypeptidase-like regulatory domain-containing protein,NA,NA
894.1736532367613,-0.45468813021716475,0.15778959669401899,8.275942369040138,0.004017380622336309,0.012564368479551282,NC_007677.1_WP_011403405.1,"GDP-mannose 4,6-dehydratase",NA,4.2.1.47
3854.735884028705,-0.6351017426421915,0.151925656813796,17.342048215684144,3.122018384394887e-5,2.0822810258166349e-4,NC_007677.1_WP_011402892.1,zinc metalloprotease HtpX,htpX,3.4.24.-
866.9764717015868,-0.29942782741656593,0.08044810324751153,13.850388231015188,1.979558352868436e-4,0.001006049519060534,NC_007677.1_WP_112902821.1,hypothetical protein,NA,NA
2713.4062406474272,0.35659938416120796,0.11089413146957829,10.31804284052754,0.0013173591637832176,0.004955541188984271,NC_007677.1_WP_011402842.1,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,mnmE,3.6.-.-
669.647467781182,-0.28826168735839525,0.10813177967049833,7.102262435945164,0.00769867148403543,0.021535963208875734,NC_007677.1_WP_162890683.1,DUF2007 domain-containing protein,NA,NA
842.6859428972951,0.7228125685954864,0.14280924229527658,25.406014402560004,4.6446778626550734e-7,4.994711556652267e-6,NC_007677.1_WP_237701976.1,glycosyltransferase,NA,2.4.-.-
362.40768692853385,0.34145760673332026,0.14078860960684406,5.881936885272893,0.015296985148440648,0.03718382630677465,NC_007677.1_WP_162891552.1,ABC transporter ATP-binding protein,NA,NA
272.26031842553533,0.5425001046945469,0.15087104990898426,12.900454337827426,3.2850238104420334e-4,0.001530604500689475,NC_007677.1_WP_011405192.1,DUF5687 family protein,NA,NA
1386.317081688714,-0.9028075890622304,0.12160267660110122,54.4012588548249,1.6345812211191025e-13,6.833009949692247e-12,NC_007677.1_WP_011403196.1,porin,NA,NA
2058.66413722983,0.26446779592521175,0.07831107455532578,11.391087102819881,7.379733064941098e-4,0.003035399274963261,NC_007677.1_WP_112904208.1,UvrD-helicase domain-containing protein,NA,NA
735.9764966403185,0.45562858402818496,0.0953835616565016,22.77108503013423,1.8249085037214632e-6,1.644899058982948e-5,NC_007677.1_WP_173387043.1,nucleoside deaminase,NA,NA
1984.1225422140697,-0.37848836089350557,0.133532032832,8.01356586316109,0.004642822659610275,0.014264904403440264,NC_007677.1_WP_011403082.1,TIGR00266 family protein,NA,NA
555.5179583952142,-0.5414784954747786,0.12162677350640909,19.7059402449417,9.032017302886814e-6,6.891266672228294e-5,NC_007677.1_WP_043552177.1,hypothetical protein,NA,NA
1118.421326478661,0.24250084455916063,0.08217445286513955,8.702155408316315,0.0031783400681235007,0.010332216125071797,NC_007677.1_WP_103016590.1,deoxynucleoside kinase,NA,NA
1197.4004328547705,-0.6500879293142884,0.11047761577873365,34.37428884641338,4.546903824293778e-9,8.650775993912776e-8,NC_007677.1_WP_011404458.1,hypothetical protein,NA,NA
1770.5452573766383,0.24217320010621093,0.09148189862161557,7.003359488669844,0.008135689362656367,0.022455630699196115,NC_007677.1_WP_011405139.1,hydroxymethylglutaryl-CoA reductase,NA,NA
5514.843630702699,-0.3547204851944994,0.07782530571859081,20.730954216068653,5.285465410722756e-6,4.2744581305245614e-5,NC_007677.1_WP_043552781.1,"NADH-quinone oxidoreductase subunit NuoH",nuoH,1.6.5.9
2349.4830971550305,-0.40667098928281475,0.09298920780643122,19.07653116115017,1.2557970551487704e-5,9.20297693748531e-5,NC_007677.1_WP_011403976.1,polyprenyl synthetase family protein,NA,NA
403.1971752255281,-0.6027240644413487,0.1596582671254279,14.183872198993953,1.6578541377172912e-4,8.572318956001603e-4,NC_007677.1_WP_237701775.1,DUF4382 domain-containing protein,NA,NA
1028.3957259927524,0.2823306027259875,0.10611048157788296,7.075813846875377,0.007813132630423172,0.021772002443385747,NC_007677.1_WP_011403534.1,esterase,NA,NA
1700.971440582302,-0.6432158038955766,0.10088345795000628,40.384169942270404,2.086246117373841e-10,5.29228929603894e-9,NC_007677.1_WP_011405379.1,YebC/PmpR family DNA-binding transcriptional regulator,NA,NA
2115.6271217425515,-0.4203125280566872,0.151857340182193,7.634839078764998,0.005725149320002742,0.016893968499088047,NC_007677.1_WP_011404229.1,phosphoribosylformylglycinamidine cyclo-ligase,purM,6.3.3.1
1542.0432484401272,0.22329109839706135,0.08535639692255251,6.837734271541763,0.00892519708866001,0.024059931842999913,NC_007677.1_WP_011403610.1,"1,4-alpha-glucan branching protein GlgB",glgB,NA
2147.5468364040626,0.1798209414522929,0.07097786820109797,6.415558434899282,0.011312474722973611,0.02927238446188812,NC_007677.1_WP_043552431.1,phosphoenolpyruvate--protein phosphotransferase,ptsP,2.7.3.9
180.94462075182167,0.6024062878672177,0.13962100174413242,18.62398592893868,1.5920482997583664e-5,1.1413525008895728e-4,NC_007678.1_WP_164923745.1,hypothetical protein,NA,NA
2089.7156390291025,-0.8473594464995554,0.25196688376749243,11.153774129399238,8.386088759459303e-4,0.003363501545685839,NC_007677.1_WP_164923681.1,sulfotransferase domain-containing protein,NA,NA
752.9287703629393,-0.34170704355050546,0.09687103824186391,12.42493430257693,4.2363944116711555e-4,0.0018851002419550211,NC_007677.1_WP_013060934.1,membrane dipeptidase,NA,3.4.13.-
934.1217882044476,-0.5676180437994413,0.1881706335564215,9.0480654595045,0.00262972928046649,0.00878945552300061,NC_007677.1_WP_118828871.1,type II and III secretion system protein,NA,NA
1605.0901313486502,-0.6071850765088129,0.08147701267771804,55.226470744866134,1.0741242261766317e-13,4.554286718988918e-12,NC_007677.1_WP_011405010.1,TetR/AcrR family transcriptional regulator,NA,NA
1718.0647772347388,-0.31296710959481333,0.09079480519841529,11.86527821771611,5.71902259726746e-4,0.002463578964976752,NC_007677.1_WP_043551861.1,hypothetical protein,NA,NA
2531.5766646641555,-0.33554758768489906,0.08307837242772081,16.27684756598802,5.472858718505761e-5,3.3373041628907224e-4,NC_007677.1_WP_011403829.1,DUF3524 domain-containing protein,NA,NA
1106.2682211238955,-1.8288310681596491,0.5024500852676967,12.455599220759979,4.167406587810575e-4,0.001859979361296509,NC_007677.1_WP_112904984.1,hypothetical protein,NA,NA
804.5155801230524,-0.3667369584420067,0.1340204836288775,7.461594569302889,0.006302915076291465,0.018304356111969736,NC_007677.1_WP_162713314.1,hypothetical protein,NA,NA
2154.5492922422004,-1.090242289404829,0.14233766001478879,57.427999055045234,3.505808851279363e-14,1.6258188547808046e-12,NC_007677.1_WP_011404476.1,acetylglutamate kinase,NA,NA
133.4840342716284,0.6172496153649955,0.20688723604031292,8.87002340951463,0.002898914239487538,0.009570608968630715,NC_007677.1_WP_237701857.1,M23 family metallopeptidase,NA,NA
5659.289689008359,-1.0355147539098657,0.37587567269474653,7.432864505802115,0.0064043316359372136,0.018526370658344688,NC_007677.1_WP_043552707.1,chemotaxis protein CheW,NA,NA
625.5787530678457,0.7491475437748215,0.14525832485555495,26.38069716578147,2.803280090189872e-7,3.1756241632379923e-6,NC_007677.1_WP_164923684.1,M14 family metallopeptidase,NA,NA
781.0000505597721,-0.4170143390067994,0.14230909244423492,8.555086112317639,0.003445582037442843,0.011055662148249037,NC_007677.1_WP_112902687.1,hypothetical protein,NA,NA
1003.7819072997971,-0.8838614113567289,0.13872902744113896,40.06355950581835,2.4583236693528273e-10,6.131348445915287e-9,NC_007677.1_WP_237701671.1,hypothetical protein,NA,NA
1353.506236318717,1.6819496349450016,0.09165484120224689,323.8809868569641,2.0680161703119422e-72,6.137871993485844e-69,NC_007677.1_WP_112903037.1,TetR family transcriptional regulator,NA,NA
251.46216432081482,0.4443303729661002,0.17188684018011027,6.6652604947518626,0.009831028429547792,0.02605222533830165,NC_007677.1_WP_011404713.1,TolC family protein,NA,NA
1696.7331573114043,0.6648542024511139,0.09275832999664661,51.008762877824125,9.19545392224573e-13,3.6881226001655844e-11,NC_007677.1_WP_013061928.1,carotenoid biosynthesis protein,NA,NA
3544.4359837839174,1.0045737948585358,0.29756992853966435,11.176240760015844,8.285147042426798e-4,0.0033365422553490827,NC_007677.1_WP_237701851.1,RagB/SusD family nutrient uptake outer membrane protein,NA,NA
2321.2070592692967,-0.26629895373571094,0.07978779589384284,11.121644387328843,8.532610528084519e-4,0.0034084506120262248,NC_007677.1_WP_011404510.1,hypothetical protein,NA,NA
1510.8849205911067,-0.6287845206336149,0.18077578537553904,12.0053130109807,5.304910078584353e-4,0.0022985362209107093,NC_007677.1_WP_118828879.1,GNAT family protein,NA,NA
564.9563501384778,0.3949093487229657,0.12717692257337873,9.633350035651262,0.0019107577615663316,0.006750105526355841,NC_007677.1_WP_237701922.1,DsrE family protein,NA,NA
1003.1723957545233,-0.21381930947501623,0.09124942027072178,5.486693441054598,0.019161749517498942,0.04478115950231249,NC_007677.1_WP_011405169.1,ATP-binding cassette domain-containing protein,NA,NA
608.9447124806027,-0.29536486026912667,0.1020021534354586,8.369428265220705,0.0038158565085028955,0.012022783563945429,NC_007677.1_WP_237701752.1,phasin family protein,NA,NA
2384.5570833353722,-0.18305745496804463,0.07275363382980508,6.328029337606893,0.01188443029070279,0.03047650852434033,NC_007677.1_WP_237702056.1,threonine synthase,thrC,4.2.3.1
986.2395836945399,0.3309899904402215,0.10661923678436176,9.624161928730246,0.0019203405895877707,0.0067690865438200755,NC_007677.1_WP_011405407.1,dTMP kinase,tmk,2.7.4.9
1311.993852869821,0.7588982819557892,0.09982595498940636,57.26739752134887,3.804091611666132e-14,1.7106884702159211e-12,NC_007677.1_WP_011403957.1,LON peptidase substrate-binding domain-containing protein,NA,NA
1178.2046445790256,-0.36920969841829104,0.08872078027495209,17.277767168453494,3.2294341372290136e-5,2.144286469641099e-4,NC_007677.1_WP_164923674.1,DUF4286 family protein,NA,NA
875.6753918860657,-0.28411627295365205,0.11241054801926641,6.381762246369874,0.011529889462423615,0.029705479101105284,NC_007677.1_WP_013061589.1,hypothetical protein,NA,NA
934.7408152212723,0.4928226930440474,0.1357633363471708,13.115009773524463,2.9293928112631725e-4,0.0013844646279982638,NC_007677.1_WP_011405131.1,fasciclin domain-containing protein,NA,NA
508.23953160821543,-0.5352804692904976,0.16856381178360605,10.020094143300128,0.001548415533475283,0.0056554684113834216,NC_007677.1_WP_011404852.1,hypothetical protein,NA,NA
520.1719337582781,0.2569492795125918,0.1024383352005967,6.291777886813662,0.012129931826050116,0.030933253680604865,NC_007677.1_WP_011405542.1,sodium:solute symporter,NA,NA
2866.3570419698053,-0.45047423216735705,0.18556797674814565,5.87013953548157,0.015399831201690995,0.03740319067644752,NC_007677.1_WP_011405336.1,hypothetical protein,NA,NA
1048.9282840625187,0.4217400735931113,0.11493058683400258,13.426614283095716,2.480794470699387e-4,0.0012109218565628374,NC_007677.1_WP_237701807.1,ArsR family transcriptional regulator,NA,NA
3903.783988742603,-0.8542965955411889,0.31975322644190546,7.037001022918048,0.007984261481818477,0.022105679177273543,NC_007677.1_WP_011405349.1,flagellar hook-associated protein FlgK,flgK,NA
772.591673036613,0.29967807145456143,0.12075020981270505,6.153228742351331,0.013117241506428158,0.03279862914159964,NC_007677.1_WP_011404998.1,APC family permease,NA,NA
403.55745909634845,-0.4563292940944461,0.13152205835729908,12.005926408375217,5.303164366944565e-4,0.0022985362209107093,NC_007677.1_WP_011405232.1,PLDc N-terminal domain-containing protein,NA,NA
1932.0364855783725,0.6289464100380765,0.15204394619436462,16.991229703161423,3.755288188371197e-5,2.433557935171553e-4,NC_007677.1_WP_237701865.1,hypothetical protein,NA,NA
292.45154311696115,1.5282350245066894,0.16619308063845814,82.07187356705921,1.3122682086325018e-19,1.2982706810737552e-17,NC_007677.1_WP_011404497.1,hypothetical protein,NA,NA
2760.5024795892573,-0.6513132270951792,0.12515093390251864,26.86997554758895,2.176134286814604e-7,2.583506625306298e-6,NC_007677.1_WP_011404306.1,imidazoleglycerol-phosphate dehydratase HisB,hisB,4.2.1.19
624.219241229195,0.28006791572357426,0.11232247392945827,6.2061220702059074,0.01273092220381551,0.03202150601773257,NC_007677.1_WP_011404870.1,SRPBCC family protein,NA,NA
265.0060602816771,-0.7900797669204824,0.17111718606751578,21.17826337802856,4.184839088385081e-6,3.488933262451383e-5,NC_007677.1_WP_237702018.1,O-antigen ligase family protein,NA,NA
582.1372840184761,-1.0650586027807072,0.2540311094927687,17.222128006485093,3.325403806981646e-5,2.193288555360339e-4,NC_007677.1_WP_164923678.1,hypothetical protein,NA,NA
1063.530877142531,-0.558016994704446,0.22643359608381883,6.03780261039995,0.014002702601007921,0.034575724891673466,NC_007677.1_WP_011402929.1,GAF domain-containing sensor histidine kinase,NA,NA
1179.5014187102338,-0.9209815751136716,0.31045501126868197,8.657636820624504,0.0032569341918625857,0.010518586160444128,NC_007677.1_WP_231847195.1,flagellar hook capping FlgD N-terminal domain-containing protein,NA,NA
949.9355884482934,-0.8746312345697145,0.19722886325346245,19.393220219310678,1.0638406099493602e-5,7.942302446412841e-5,NC_007677.1_WP_164923693.1,cadherin-like domain-containing protein,NA,NA
1146.4933735375164,0.4901626568040338,0.15240581171901527,10.306615512814773,0.001325541611854165,0.004980009498712863,NC_007677.1_WP_164923501.1,exodeoxyribonuclease VII large subunit,xseA,3.1.11.6
5767.570557551337,-1.9081576578830879,0.7678216872215269,5.772852956474253,0.016275591303583255,0.03908248785520639,NC_007677.1_WP_011404360.1,glycerol dehydrogenase,NA,NA
1076.7361008410476,0.8352935614414608,0.10701152655231543,60.31521424733319,8.082029066004796e-15,4.3613567759822244e-13,NC_007677.1_WP_237701725.1,FecR family protein,NA,NA
838.5912434908282,0.25054102060687905,0.10673138324621458,5.50703382376031,0.01894014139665172,0.04433307544579046,NC_007677.1_WP_011403925.1,D-aminoacyl-tRNA deacylase,dtd,3.1.1.96
307.0998896272245,-0.5889068103080225,0.12001973533099458,24.02208754854064,9.523689098011115e-7,9.359705047316883e-6,NC_007677.1_WP_011405420.1,antibiotic biosynthesis monooxygenase,NA,NA
463.67918035207043,0.4325690982196152,0.13438153399126315,10.332839408837884,0.0013068401040747925,0.0049222099351446495,NC_007677.1_WP_051010834.1,zinc transporter,NA,NA
153.7475826629862,0.27713403042892815,0.12005721477252393,5.335152962099784,0.020899506013343304,0.047973498722044025,NC_007677.1_WP_237702058.1,hypothetical protein,NA,NA
1576.0860685225477,0.5236614668381522,0.10376090466721118,25.350182182769828,4.781072305902995e-7,5.122824044736494e-6,NC_007677.1_WP_011404391.1,phosphoribosylaminoimidazole carboxylase,NA,NA
420.67389579258634,1.282578400671267,0.13436741937971844,89.35395554335466,3.301314482074799e-21,3.6290005121474086e-19,NC_007677.1_WP_011404975.1,RNA polymerase sigma-70 factor,NA,NA
212.48413045876703,0.3646885930763822,0.1500863802111976,5.917782116114665,0.014988814917270304,0.0365544804227266,NC_007677.1_WP_237701719.1,biosynthetic-type acetolactate synthase large subunit,ilvB,2.2.1.6
1172.2265271194779,0.17952067376517508,0.06427367543235078,7.80224037683837,0.005218149614994093,0.01575530829837484,NC_007677.1_WP_011404814.1,MBL fold metallo-hydrolase,NA,NA
760.9347545400369,-0.25644425522487263,0.09329053572508758,7.551989412769984,0.0059943859678343306,0.017580373075624794,NC_007677.1_WP_011403591.1,leucyl/phenylalanyl-tRNA--protein transferase,aat,2.3.2.6
2516.717690665738,0.5282419901729981,0.07666521248959574,47.27561704198965,6.167466049245064e-12,2.232321857824311e-10,NC_007677.1_WP_112904431.1,ABC transporter ATP-binding protein,NA,NA
979.7856025661459,0.2584402317341125,0.09346723462112842,7.644880261825108,0.00569336752587321,0.016862165820420952,NC_007677.1_WP_011403590.1,DUF1460 domain-containing protein,NA,NA
